ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
72,4/11/2025,4,0.172000006,0.15,25.5,182.2940063,182.2940063,143.0789948,39.21549988,2,6.719089985,38.28329849,5.853590012,0.483999997,1.246000051,7.06799984,9.423999786,0.997070014,10.42329979,5086.319824,12607.2998,
73,4/11/2025,4,0.172999993,0.15,25.5,184.003006,184.003006,142.3910065,41.61169815,2,7.176609993,38.62200165,5.815629959,0.423999995,1.184000015,7.06799984,9.423999786,0.997008979,10.37290001,5087.390137,12603.7998,
74,4/11/2025,4,0.166999996,0.15,25.5,178.0859985,178.0859985,141.9949951,36.09009933,2,6.230559826,38.57120132,5.809100151,0.479999989,1.281999946,7.06799984,9.423999786,0.99713099,10.52400017,5088.839844,12604,
75,4/11/2025,4,0.178000003,0.15,26,188.9450073,189.4259949,146.7330017,42.69319916,2,7.125589848,39.16820145,6.009500027,0.370000005,1.182000041,7.06799984,9.423999786,0.997008979,10.42329979,5088.52002,12602.59961,
76,4/11/2025,4,0.173999995,0.15,26,185.0839996,185.5559998,145.1860046,40.37009811,2,6.913509846,38.43740082,5.858620167,0.481999993,1.29400003,7.06799984,9.423999786,0.996703982,10.07079983,5084.810059,12599.7998,
77,4/11/2025,4,0.180000007,0.15,26,191.1300049,191.6170044,148.401001,43.2159996,2,7.222760201,39.33190155,6.002729893,0.529999971,1.207999945,7.06799984,9.423999786,0.996765018,10.17150021,5087.259766,12597.40039,
78,4/11/2025,4,0.175999999,0.15,26,187.0820007,187.5590057,147.3650055,40.1935997,2,6.64703989,39.32830048,6.06498003,0.453999996,1.225999951,7.06799984,9.423999786,0.997008979,10.27219963,5088.459961,12603,
79,4/11/2025,4,0.173999995,0.15,26,184.6029968,185.072998,146.1809998,38.89229965,2,6.655189991,39.30619812,5.860720158,0.34799999,1.121999979,7.06799984,9.423999786,0.99713099,10.42329979,5090.350098,12603,
80,4/11/2025,4,0.187999994,0.15,26,198.9389954,199.4459991,150.0130005,49.43320084,2,7.528130054,40.10789871,6.58577013,0.469999999,1.210000038,7.06799984,9.423999786,0.997070014,10.42329979,5090.600098,12602.59961,
81,4/11/2025,4,0.193000004,0.15,26,204.3609924,204.8809967,153.8470001,51.03419876,2,7.58220005,40.36190033,6.753059864,0.448000014,1.253999949,7.06799984,9.423999786,0.996703982,10.07079983,5086.259766,12597.40039,
82,4/11/2025,4,0.178000003,0.15,26,188.3890076,188.8679962,147.845993,41.02220154,2,6.687960148,38.94990158,6.153639793,0.463999987,1.194000006,7.06799984,9.423999786,0.996765018,10.07079983,5085.379883,12593.2998,
83,4/11/2025,4,0.185000002,0.15,26,195.9409943,196.4400024,150.0650024,46.37490082,2,6.828539848,39.51240158,6.813789845,0.407999992,1.231999993,7.06799984,9.423999786,0.996703982,10.12119961,5087.200195,12595.2998,
