ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
127,4/10/2025,4,0.550999999,0.475,26.5,571.3060303,574.2150269,235.0039978,339.2109985,2,18.57290077,36.14659882,18.32080078,0.460000008,3.266000032,7.06799984,9.423999786,0.996887028,10.12119961,5089.600098,12594.5,
128,4/10/2025,4,0.52700001,0.475,26.5,545.9130249,548.6939697,232.4949951,316.1990051,2,17.4428997,36.06110001,18.18320084,0.515999973,2.670000076,7.06799984,9.423999786,0.996948004,10.17150021,5089.839844,12597.40039,
129,4/10/2025,4,0.546999991,0.475,26.5,566.6129761,569.4990234,231.1080017,338.3909912,2,18.50839996,35.65999985,18.33580017,0.456,2.992000103,7.06799984,9.423999786,0.99713099,10.27219963,5089.589844,12590.90039,
130,4/10/2025,4,0.54400003,0.475,26.5,563.4119873,566.2810059,231.0500031,335.2309875,2,18.43689919,35.13679886,18.23940086,0.50999999,2.880000114,7.06799984,9.423999786,0.996887028,10.02040005,5088.72998,12595.2998,
131,4/10/2025,4,0.561999977,0.475,26.5,582.3599854,585.3259888,231.2389984,354.0870056,2,19.49110031,35.03860092,18.22220039,0.400000006,3.269999981,7.06799984,9.423999786,0.996948004,10.07079983,5089.149902,12591.7002,
132,4/10/2025,4,0.536000013,0.475,26.5,555.4559937,558.2849731,230.0859985,328.2000122,2,18.03980064,35.31349945,18.24650002,0.648000002,3.15199995,7.06799984,9.423999786,0.997070014,10.22189999,5089.850098,12601,
133,4/10/2025,4,0.573000014,0.475,26.5,594.5280151,597.5549927,232.0189972,365.5369873,2,19.89550018,35.27740097,18.43020058,0.603999972,3.256000042,7.06799984,9.423999786,0.996887028,10.07079983,5088.669922,12590.09961,
134,4/10/2025,4,0.568000019,0.475,26.5,589.3239746,592.3250122,229.5339966,362.7909851,2,19.7031002,35.32440186,18.4715004,0.479999989,2.915999889,7.06799984,9.423999786,0.996825993,9.970089912,5085.310059,12593.2998,
135,4/10/2025,4,0.547999978,0.475,26.5,568.0819702,570.9749756,231.8509979,339.1239929,2,18.82889938,35.10889816,18.0659008,0.60799998,3.155999899,7.06799984,9.423999786,0.996948004,10.07079983,5087.200195,12593.2998,
136,4/10/2025,4,0.529999971,0.475,26.5,548.7189941,551.5139771,229.3589935,322.1539917,2,17.78030014,34.81340027,18.17180061,0.460000008,2.788000107,7.06799984,9.423999786,0.997070014,10.12119961,5088.839844,12595.2998,
137,4/10/2025,4,0.620000005,0.475,26.5,643.8980103,647.177002,231.5269928,415.6499939,2,22.82139969,34.97359848,18.26779938,0.55400002,3.069999933,7.06799984,9.423999786,0.997008979,10.22189999,5089.339844,12597.7998,
138,4/10/2025,4,0.540000021,0.475,26.5,558.9550171,561.802002,227.5160065,334.2860107,2,18.50040054,34.62779999,18.12439919,0.657999992,2.987999916,7.06799984,9.423999786,0.996948004,10.12119961,5088.02002,12591.2998,
139,4/10/2025,4,0.564999998,0.475,26.5,585.5269775,588.5089722,231.2310028,357.2780151,2,19.70700073,34.68870163,18.18610001,0.370000005,3.318000078,7.06799984,9.423999786,0.996887028,9.970089912,5088.040039,12588.5,
140,4/10/2025,4,0.584999979,0.475,27,606.8729858,611.5089722,231.8179932,379.6910095,2,20.04879951,34.95280075,19.00099945,0.472000003,3.380000114,7.06799984,9.423999786,0.996703982,9.919739723,5086.319824,12591.2998,
141,4/10/2025,4,0.568000019,0.475,26.5,588.3989868,591.3950195,228.253006,363.1419983,2,20.09160042,34.46559906,18.13069916,0.298000008,3.232000113,7.06799984,9.423999786,0.996887028,9.970089912,5087.47998,12590.90039,
142,4/10/2025,4,0.556999981,0.475,27,577.2819824,581.6920166,225.2779999,356.4140015,2,19.57900047,34.07920074,18.25629997,0.477999985,3.400000095,7.06799984,9.423999786,0.99713099,10.12119961,5089.529785,12596.2002,
143,4/10/2025,4,0.611999989,0.475,27,635.25,640.1030273,230.4689941,409.6340027,2,22.19790077,34.91009903,18.51129913,0.568000019,3.415999889,7.06799984,9.423999786,0.996887028,9.919739723,5086.100098,12589.7002,
144,4/10/2025,4,0.577000022,0.475,27,598.2630005,602.8330078,229.3880005,373.4450073,2,20.33049965,34.74020004,18.42490005,0.495999992,3.253999949,7.06799984,9.423999786,0.996948004,10.02040005,5087.009766,12588.90039,
145,4/10/2025,4,0.578999996,0.475,27,600.3120117,604.8980103,228.9949951,375.9020081,2,20.33939934,34.65100098,18.53919983,0.412,2.960000038,7.06799984,9.423999786,0.996887028,10.02040005,5087.350098,12593.7002,
146,4/10/2025,4,0.558000028,0.475,27,578.6500244,583.0700073,227.6580048,355.4119873,2,19.27140045,34.88589859,18.5,0.377999991,3.084000111,7.06799984,9.423999786,0.996887028,9.970089912,5088.629883,12588.5,
147,4/10/2025,4,0.575999975,0.475,27,597.0529785,601.6140137,228.1439972,373.4710083,2,20.36940002,34.59360123,18.3932991,0.663999975,2.78399992,7.06799984,9.423999786,0.996825993,9.970089912,5086.700195,12590.90039,
148,4/10/2025,4,0.55400002,0.475,27,573.6220093,578.0040283,226.9179993,351.0859985,2,19.37999916,33.93899918,18.17239952,0.407999992,3.247999907,7.06799984,9.423999786,0.996887028,10.12119961,5088.089844,12588.09961,
149,4/10/2025,4,0.583000004,0.475,27,605.2119751,609.835022,226.2940063,383.5409851,2,20.80859947,33.85100174,18.4939003,0.449999988,3.319999933,7.06799984,9.423999786,0.996643007,9.869379997,5085.75,12586.09961,
150,4/10/2025,4,0.540000021,0.475,27,559.5980225,563.8729858,224.8470001,339.026001,2,19.06949997,33.85540009,17.83390045,0.527999997,3.119999886,7.06799984,9.423999786,0.996887028,10.02040005,5086.830078,12588.90039,
151,4/10/2025,4,0.707000017,0.852,25,736.2999878,734.4249878,325.3110046,409.1149902,2,16.11910057,47.45959854,25.44129944,0.913999975,4.038000107,7.06799984,9.423999786,0.997619987,10.82610035,5093.620117,12613.5,
152,4/10/2025,4,0.816999972,0.852,25,853.4680176,851.2949829,338.9020081,512.3930054,2,18.96839905,48.99919891,27.09560013,0.603999972,3.90199995,7.06799984,9.423999786,0.996948004,10.32260036,5087.640137,12603.40039,
153,4/10/2025,4,0.819000006,0.852,25.5,855.0770264,855.0770264,342.9729919,512.1040039,2,18.66749954,49.18840027,27.5067997,0.786000013,4.296000004,7.06799984,9.423999786,0.997313976,10.52400017,5091.100098,12608.59961,
154,4/10/2025,4,0.828000009,0.852,25.5,864.4219971,864.4219971,339.6940002,524.7280273,2,19.02879906,48.91030121,27.66150093,0.671999991,4.230000019,7.06799984,9.423999786,0.996887028,10.12119961,5087.660156,12601,
155,4/10/2025,4,0.822000027,0.852,25.5,858.1939697,858.1939697,338.4490051,519.7449951,2,18.96030045,48.15859985,27.49620056,0.620000005,4.415999889,7.06799984,9.423999786,0.996948004,10.12119961,5085.569824,12601,
156,4/10/2025,4,0.823000014,0.852,25.5,858.8709717,858.8709717,338.3179932,520.5540161,2,18.91430092,47.82830048,27.60930061,0.49000001,4.383999825,7.06799984,9.423999786,0.996825993,9.970089912,5086.189941,12595.7998,
157,4/10/2025,4,0.834999979,0.852,25.5,871.7020264,871.7020264,337.776001,533.9260254,2,19.41580009,47.60390091,27.57699966,0.815999985,4.31799984,7.06799984,9.423999786,0.997192025,10.37290001,5089.189941,12609,
158,4/10/2025,4,0.852999985,0.852,25.5,890.7119751,890.7119751,332.3580017,558.3540039,2,20.65460014,47.53079987,27.11910057,0.55400002,4.164000034,7.06799984,9.423999786,0.996825993,10.17150021,5086.569824,12599,
159,4/10/2025,4,0.861999989,0.852,25.5,899.2379761,899.2379761,333.8359985,565.4019775,2,20.72389984,47.31280136,27.36109924,0.621999979,4.329999924,7.06799984,9.423999786,0.99713099,10.37290001,5088.959961,12602.7002,
160,4/10/2025,4,0.787,0.852,25.5,820.8850098,820.8850098,330.2990112,490.5859985,2,18.32839966,47.13700104,26.84840012,0.68599999,4.397999763,7.06799984,9.423999786,0.996948004,10.12119961,5087.450195,12600.2002,
161,4/10/2025,4,0.837000012,0.852,26,874.039978,876.2650146,330.8630066,545.4019775,2,19.97909927,46.58840179,27.38220024,0.512000024,4.412000179,7.06799984,9.423999786,0.996948004,10.07079983,5086.379883,12593.2998,
162,4/10/2025,4,0.816999972,0.852,26,853.3870239,855.5599976,329.105011,526.4550171,2,19.57010078,46.17039871,26.98819923,0.899999976,4.737999916,7.06799984,9.423999786,0.996765018,10.02040005,5083.680176,12597.7998,
163,4/10/2025,4,0.875,0.852,26,910.1140137,912.4310303,329.5549927,582.8770142,2,21.22520065,46.13610077,27.54899979,0.617999971,4.785999775,7.06799984,9.423999786,0.996825993,10.12119961,5087.580078,12596.2002,
164,4/10/2025,4,0.85799998,0.852,26,895.7890015,898.0700073,326.2900085,571.7789917,2,21.04039955,45.65840149,27.25849915,0.851999998,4.438000202,7.06799984,9.423999786,0.996948004,10.12119961,5088.149902,12598.59961,
165,4/10/2025,4,0.838,0.852,26,875.7080078,877.9370117,325.625,552.3120117,2,20.32139969,45.49300003,27.26040077,0.846000016,4.903999805,7.06799984,9.423999786,0.997008979,10.17150021,5087.52002,12598.2002,
166,4/10/2025,4,0.861999989,0.852,26,899.4650269,901.7550049,322.5079956,579.2470093,2,21.60540009,45.20550156,26.8939991,0.569999993,4.237999916,7.06799984,9.423999786,0.996887028,10.12119961,5087.77002,12597.7998,
167,4/10/2025,4,0.838999987,0.852,26,876.1010132,878.3319702,320.7479858,557.5839844,2,20.91300011,44.41490173,26.74530029,0.568000019,4.323999882,7.06799984,9.423999786,0.996887028,10.07079983,5087.709961,12594.90039,
168,4/10/2025,4,0.837000012,0.852,26,874.4719849,876.6989746,323.5320129,553.1669922,2,20.48940086,45.16790009,27.07869911,0.614000022,4.43200016,7.06799984,9.423999786,0.997008979,10.17150021,5087.140137,12599.7998,
169,4/10/2025,4,0.924000025,0.852,26,950.9450073,953.3660278,320.8009949,632.5650024,2,23.42720032,44.55820084,27.08399963,0.569999993,4.708000183,7.06799984,9.423999786,0.996948004,10.17150021,5087.959961,12598.2002,
170,4/10/2025,4,0.894999981,0.852,26,926.7719727,929.132019,314.9989929,614.1329956,2,23.12789917,44.35829926,26.63669968,0.638000011,4.446000099,7.06799984,9.423999786,0.996887028,10.02040005,5087.459961,12595.2998,
171,4/10/2025,4,0.898000002,0.852,26,928.8619995,931.2280273,317.1929932,614.0349731,2,23.06970024,44.31259918,26.70619965,0.691999972,4.789999962,7.06799984,9.423999786,0.996643007,9.869379997,5086.560059,12593.2998,
172,4/10/2025,4,0.819000006,0.852,26,854.8959961,857.072998,316.2200012,540.8530273,2,20.50720024,44.16320038,26.45610046,0.730000019,4.592000008,7.06799984,9.423999786,0.996887028,10.07079983,5089.779785,12598.2002,
173,4/10/2025,4,0.882000029,0.852,26,916.1489868,918.4819946,313.5690002,604.9130249,2,23.02000046,43.81309891,26.35650063,0.698000014,4.811999798,7.06799984,9.423999786,0.997008979,10.02040005,5089.850098,12597,
174,4/10/2025,4,0.959999979,0.852,26,980.8280029,983.3250122,315.3739929,667.9509888,2,24.89089966,43.51409912,26.91900063,0.508000016,4.815999985,7.06799984,9.423999786,0.996887028,10.07079983,5091.47998,12591.7002,
175,4/10/2025,4,0.865999997,0.852,26,902.8930054,905.1920166,314.4660034,590.7260132,2,22.17250061,43.12870026,26.72879982,0.588,4.857999802,7.06799984,9.423999786,0.996765018,9.919739723,5089.850098,12591.2998,
176,4/10/2025,4,0.856999993,0.852,26,894.8670044,897.1459961,314.6910095,582.4550171,2,21.77490044,43.4197998,26.83569908,0.486000001,4.842000008,7.06799984,9.423999786,0.996765018,9.970089912,5092.930176,12598.2002,
177,4/10/2025,4,0.887000024,0.852,26,920.1259766,922.4689941,311.8169861,610.6519775,2,23.03120041,42.75699997,26.59199905,0.547999978,4.854000092,7.06799984,9.423999786,0.997070014,10.17150021,5092.430176,12599,
178,4/10/2025,4,0.967999995,0.852,26,987.9879761,990.5040283,310.6140137,679.8900146,2,25.5340004,43.32649994,26.71170044,0.628000021,4.642000198,7.06799984,9.423999786,0.996825993,9.970089912,5091.22998,12597.40039,
179,4/10/2025,4,0.846000016,0.852,26,883.4879761,885.7379761,310.0429993,575.6939697,2,21.81550026,42.73320007,26.46520042,0.547999978,4.631999969,7.06799984,9.423999786,0.99713099,10.17150021,5092.740234,12601.2002,
180,4/10/2025,4,0.935000002,0.852,26,959.8150024,962.2600098,311.0369873,651.2230225,2,24.64500046,43.39630127,26.5034008,0.560000002,4.691999912,7.06799984,9.423999786,0.997008979,10.12119961,5091.990234,12601.7998,
181,4/10/2025,4,0.958999991,0.852,26,980.3049927,982.8010254,307.5270081,675.2750244,2,25.77939987,42.78250122,26.27289963,0.572000027,4.769999981,7.06799984,9.423999786,0.997008979,10.12119961,5094.379883,12599.40039,
182,4/10/2025,4,0.86500001,0.852,26,901.4180298,903.7130127,305.5299988,598.184021,2,22.89299965,41.50439835,26.20639992,0.660000026,5.228000164,7.06799984,9.423999786,0.997070014,10.22189999,5094.189941,12600.2002,
183,4/10/2025,4,0.897000015,0.852,26,928.7470093,931.1119995,303.1010132,628.0109863,2,24.4015007,41.2745018,25.81539917,0.64200002,5.102000237,7.06799984,9.423999786,0.996948004,10.17150021,5092.160156,12599,
184,4/10/2025,4,0.884000003,0.852,26,917.4199829,919.7559814,304.4299927,615.3259888,2,23.72450066,41.80939865,26.01409912,0.49000001,4.56799984,7.06799984,9.423999786,0.997008979,10.17150021,5093.240234,12599.7998,
185,4/10/2025,4,0.864000022,0.852,26,900.6959839,902.9890137,302.2780151,600.7109985,2,23.06049919,41.34550095,26.13389969,0.43599999,5.113999844,7.06799984,9.423999786,0.996765018,9.970089912,5089.399902,12594.90039,
186,4/10/2025,4,0.839999974,0.852,26,876.9420166,879.1749878,294.7539978,584.4199829,2,23.06019974,40.50999832,25.41300011,0.550000012,4.926000118,7.06799984,9.423999786,0.997253001,10.32260036,5092.169922,12603,
187,4/10/2025,4,0.939999998,0.852,26,964.6190186,967.0750122,303.0650024,664.0100098,2,25.48600006,41.88840103,26.1352005,0.592000008,4.785999775,7.06799984,9.423999786,0.996887028,10.17150021,5091.100098,12597.40039,
188,4/10/2025,4,0.911000013,0.852,26,939.9810181,942.3740234,302.9450073,639.4299927,2,24.5333004,41.64360046,26.14030075,0.513999999,4.754000187,7.06799984,9.423999786,0.997070014,10.27219963,5091.290039,12595.7998,
189,4/10/2025,4,0.987999976,0.852,26,1004.539978,1007.099976,302.8469849,704.2540283,2,27.04190063,40.95009995,26.1196003,0.822000027,5.211999893,7.06799984,9.423999786,0.997070014,10.22189999,5093.560059,12599.40039,
190,4/10/2025,4,0.959999979,0.852,26,981.3980103,983.8969727,300.5899963,683.3070068,2,26.35519981,41.24980164,25.99990082,0.512000024,4.771999836,7.06799984,9.423999786,0.997192025,10.37290001,5096.140137,12605.7998,
191,4/10/2025,4,0.904999971,0.852,26,935.1970215,937.5780029,298.7070007,638.8709717,2,24.7465992,40.72219849,25.8987999,0.93599999,5.052000046,7.06799984,9.423999786,0.996825993,10.07079983,5090.919922,12596.59961,
192,4/10/2025,4,0.860000014,0.852,26,897.3060303,899.5910034,296.4440002,603.1469727,2,23.65519905,40.15520096,25.57390022,0.68599999,5.271999836,7.06799984,9.423999786,0.997008979,10.27219963,5092.430176,12602.2002,
193,4/10/2025,4,0.963,0.852,26,983.8980103,986.4030151,297.3110046,689.0930176,2,26.73530006,40.94260025,25.85510063,0.702000022,4.756000042,7.06799984,9.423999786,0.996887028,10.07079983,5091.040039,12598.2002,
194,4/10/2025,4,0.837000012,0.852,26,873.9089966,876.1339722,295.125,581.0089722,2,23.00819969,40.46080017,25.3234005,0.763999999,4.995999813,7.06799984,9.423999786,0.997192025,10.47360039,5094.129883,12607.40039,
195,4/10/2025,4,0.867999971,0.852,26,904.3959961,906.6989746,297.1539917,609.5449829,2,23.91329956,40.43989944,25.57559967,0.688000023,4.972000122,7.06799984,9.423999786,0.996643007,9.970089912,5085.509766,12597.40039,
196,4/10/2025,4,0.966000021,0.852,25.5,986.3189697,986.3189697,294.8389893,691.4799805,2,27.29369926,39.90790176,25.40920067,0.779999971,5.265999794,7.06799984,9.423999786,0.997070014,10.27219963,5090.100098,12604.59961,
197,4/10/2025,4,0.921000004,0.852,25.5,948.815979,948.815979,292.375,656.440979,2,25.96520042,39.77099991,25.35580063,0.723999977,4.914000034,7.06799984,9.423999786,0.997070014,10.27219963,5089.850098,12603.7998,
198,4/10/2025,4,0.953000009,0.852,25.5,975.4790039,975.4790039,295.2250061,680.2540283,2,26.79500008,40.55899811,25.46349907,0.662,5.352000237,7.06799984,9.423999786,0.997008979,10.27219963,5088.779785,12602.2002,
199,4/10/2025,4,1.039999962,0.852,25.5,1047.949951,1047.949951,292.618988,755.3309937,2,29.52820015,39.69440079,25.66139984,0.558000028,5.147999763,7.06799984,9.423999786,0.996825993,10.12119961,5088.080078,12597.7998,
200,4/10/2025,4,0.927999973,0.852,25.5,953.9359741,953.9359741,293.1640015,660.7709961,2,26.02129936,39.80920029,25.47120094,0.663999975,5.09800005,7.06799984,9.423999786,0.996948004,10.12119961,5087.709961,12599.40039,
