sig,conc,temp,sensor,ymax,tmax,decay,int0,intp,intnt,k,b,mae,rmse,intnt_calibr,conc_err,conc_rel_err,conc_measured
109,0.475,27.0,J532296_502R,296.93,0.48,-0.7010121054730637,512.4331,15.437689293929132,527.8707892939291,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.006866719790499853,-0.014456252190526007,0.48186671979049983
110,0.475,27.0,J532296_502R,296.68,0.58,-0.6766817969656556,512.79315,15.235754255997662,528.0289042559976,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.007014432716660912,-0.01476722677191771,0.4820144327166609
111,0.475,27.0,J532296_502R,293.31,0.5,-0.6821127330674243,508.43789000000004,15.414647562433307,523.8525375624333,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.003112820010582107,-0.006553305285436015,0.4781128200105821
112,0.475,27.0,J532296_502R,292.45,0.54,-0.6693396664372472,510.39647,15.266518740232382,525.6629887402324,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.00480416558373814,-0.01011403280786977,0.4798041655837381
113,0.475,27.0,J532296_502R,284.6,0.52,-0.6646003640554239,508.84635,15.451179477522523,524.2975294775225,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.003528536885417266,-0.0074284987061416135,0.47852853688541724
114,0.475,27.0,J532296_502R,283.14,0.53,-0.6569909655946392,510.53686000000005,15.495001527314049,526.031861527314,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0051487710407307485,-0.010839517980485786,0.4801487710407307
115,0.475,27.0,J532296_502R,277.34,0.5,-0.6423176658254706,510.71598000000006,15.38696665402009,526.1029466540201,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005215179633155598,-0.01097932554348547,0.4802151796331556
116,0.475,27.0,J532296_502R,278.1,0.51,-0.6369419299321569,508.73,16.014171959099983,524.7441719591,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.003945795739598468,-0.00830693839915467,0.47894579573959845
117,0.475,27.0,J532296_502R,273.82,0.51,-0.6333595883120929,504.21276,15.683681309922871,519.8964413099229,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,0.0005830133627303113,0.001227396553116445,0.47441698663726967
118,0.475,27.0,J532296_502R,273.22,0.53,-0.6307695039689629,508.12736000000007,15.530364608754578,523.6577246087546,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.002930823373037572,-0.0061701544695527836,0.47793082337303755
119,0.475,27.0,J532296_502R,271.4,0.55,-0.611715601405123,509.95433999999995,16.150917837419325,526.1052578374192,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005217338768877533,-0.010983871092373754,0.4802173387688775
120,0.475,27.0,J532296_502R,265.91,0.51,-0.6077409195797026,510.10623,16.06915003177764,526.1753800317776,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005282847778157906,-0.011121784796121909,0.4802828477781579
121,0.475,27.0,J532296_502R,265.86,0.48,-0.5989877381377195,510.68593,15.703970567902786,526.3899005679027,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005483255479605709,-0.011543695746538334,0.4804832554796057
122,0.475,27.0,J532296_502R,263.45,0.54,-0.5906828159822128,511.01095999999995,16.0150314698949,527.0259914698948,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0060774993589226,-0.012794735492468632,0.4810774993589226
123,0.475,27.0,J532296_502R,262.59,0.53,-0.5807495925444685,510.28112,16.0430445113677,526.3241645113677,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005421844053779601,-0.011414408534272844,0.4804218440537796
124,0.475,27.0,J532296_502R,256.75,0.6,-0.5737832145232159,508.76675,16.210483537806116,524.9772335378061,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004163524709178634,-0.008765315177218179,0.4791635247091786
125,0.475,27.0,J532296_502R,256.3,0.54,-0.5696972504809773,509.39903000000004,16.292264546530898,525.6912945465309,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0048306092132403555,-0.010169703606821802,0.47983060921324033
126,0.475,27.0,J532296_502R,251.87,0.55,-0.5705842727034889,505.78071,15.861205763503602,521.6419157635036,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0010476301621116235,-0.0022055371833928916,0.4760476301621116
127,0.475,27.0,J532296_502R,250.51,0.57,-0.5522246853917322,510.93467,16.213745026409864,527.1484150264098,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.006191868938671963,-0.01303551355509887,0.48119186893867194
128,0.475,27.0,J532296_502R,252.77,0.61,-0.5523262799359031,507.77624,16.217882343531283,523.9941223435312,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0032450902400545933,-0.006831768926430723,0.47824509024005457
129,0.475,27.0,J532296_502R,251.31,0.57,-0.551133989858882,507.15063,16.148078968173973,523.298708968174,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.002595426582538085,-0.005464055963238074,0.47759542658253806
130,0.475,27.0,J532296_502R,244.16,0.55,-0.5429987419976616,508.8138899999999,16.362720891339343,525.1766108913392,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004349785464741129,-0.009157443083665536,0.4793497854647411
131,0.475,27.0,J532296_502R,246.78,0.57,-0.5337742378234694,512.30063,16.608538835842406,528.9091688358424,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.007836786624119685,-0.016498498156041444,0.48283678662411966
132,0.475,27.0,J532296_502R,241.9,0.64,-0.5252337109467274,511.51302000000004,16.48186929034913,527.9948892903492,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.006982655520856862,-0.014700327412330237,0.48198265552085684
133,0.475,27.0,J532296_502R,243.26,0.55,-0.5220505943593001,509.08579000000003,16.1359237372971,525.2217137372971,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004391921093573892,-0.009246149670681878,0.47939192109357387
134,0.475,27.0,J532296_502R,243.05,0.57,-0.5234640094724321,505.07406999999995,16.446887610671425,521.5209576106714,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0009346295803569493,-0.0019676412218041037,0.4759346295803569
135,0.475,27.0,J532296_502R,237.11,0.51,-0.5112395258963419,506.15928,15.976867669967778,522.1361476699678,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0015093476374908876,-0.0031775739736650266,0.47650934763749087
136,0.475,27.0,J532296_502R,235.25,0.6,-0.5128249940070249,504.53058,16.19008558600873,520.7206655860087,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.00018698700940911195,-0.0003936568619139199,0.4751869870094091
137,0.475,27.0,J532296_502R,234.9,0.63,-0.5045298587706099,510.14233,16.199031017690462,526.3413610176905,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0054379092397395246,-0.011448229978399,0.4804379092397395
138,0.475,27.0,J532296_502R,231.82,0.66,-0.49637399691881007,510.28700999999995,16.56786473349174,526.8548747334917,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005917640016589953,-0.01245818950861043,0.48091764001658993
139,0.475,27.0,J532296_502R,232.73,0.57,-0.4920144253182465,510.0437,16.712267787772188,526.7559677877722,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005825239941487981,-0.012263663034711538,0.48082523994148796
140,0.475,27.0,J532296_502R,234.29,0.56,-0.4941507792878755,508.21990999999997,16.664371725235878,524.8842817252358,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004076687992102035,-0.008582501036004284,0.479076687992102
141,0.475,27.0,J532296_502R,227.34,0.61,-0.4908786934669644,507.5093499999999,16.74117213623444,524.2505221362344,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0034846220538170547,-0.007336046429088537,0.47848462205381703
142,0.475,27.0,J532296_502R,228.15,0.63,-0.4781707100742774,511.4607,16.871244009420977,528.3319440094209,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.007297536150615902,-0.015363234001296636,0.4822975361506159
143,0.475,27.0,J532296_502R,227.49,0.56,-0.47620435210335044,509.83779000000004,16.91750109446721,526.7552910944672,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005824607766348577,-0.012262332139681215,0.48082460776634856
144,0.475,27.0,J532296_502R,220.44,0.58,-0.4699334992750639,507.82677,16.462857123878702,524.2896271238787,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0035211544102548564,-0.0074129566531681195,0.47852115441025483
145,0.475,27.0,J532296_502R,220.95,0.51,-0.46793927395840573,509.56052,16.614945393969382,526.1754653939694,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.005282927524558612,-0.011121952683281288,0.4802829275245586
146,0.475,27.0,J532296_502R,225.18,0.63,-0.46278667794865647,508.56183,16.274535179052414,524.8363651790525,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004031923770198675,-0.008488260568839317,0.47903192377019865
147,0.475,27.0,J532296_502R,218.93,0.59,-0.4664001688761927,501.46021,16.275977357875313,517.7361873578753,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,0.0026011489542850375,0.005476103061652711,0.47239885104571494
148,0.475,27.0,J532296_502R,221.7,0.49,-0.47021696014937336,512.13363,16.681288947170263,528.8149189471703,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.007748737228515601,-0.016313131007401265,0.4827487372285156
149,0.475,27.0,J532296_502R,219.39,0.68,-0.4541113816740744,513.38964,17.198035120085184,530.5876751200851,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.009404867668326433,-0.019799721407003017,0.4844048676683264
150,0.475,27.0,J532296_502R,218.18,0.61,-0.44557123634095347,515.3694,17.29684042465652,532.6662404246565,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.011346688729017118,-0.023887765745299196,0.4863466887290171
151,0.852,27.0,J532296_502R,349.7,0.63,-0.43960337118455134,860.18669,30.17696439323476,890.3636543932348,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.03148802415145857,0.0369577748256556,0.8205119758485414
152,0.852,27.0,J532296_502R,351.42,0.63,-0.4268627503020501,872.32706,30.94522299186229,903.2722829918622,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.019428625862494275,0.022803551481800792,0.8325713741375057
153,0.852,27.0,J532296_502R,347.39,0.61,-0.41899405808355833,878.6141,30.437015579090566,909.0511155790906,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.014029969972584766,0.01646710090678963,0.8379700300274152
154,0.852,27.0,J532296_502R,343.51,0.6,-0.41053569341746565,881.95883,31.00228284145153,912.9611128414516,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.01037720283815935,0.012179815537745716,0.8416227971618406
155,0.852,27.0,J532296_502R,340.54,0.58,-0.4023359087804589,882.25279,31.1944205972486,913.4472105972486,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.009923084385549119,0.01164681265909521,0.8420769156144509
156,0.852,27.0,J532296_502R,336.16,0.65,-0.39458550651736474,887.1661399999999,31.748897067940106,918.91503706794,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.004814974203184663,0.005651378172751952,0.8471850257968153
157,0.852,27.0,J532296_502R,332.28,0.57,-0.38619278344593316,890.5473499999998,31.717946093946583,922.2652960939464,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.001685121356531094,0.0019778419677595003,0.8503148786434689
158,0.852,27.0,J532296_502R,328.2,0.62,-0.38259382406220244,894.85796,31.784516515338254,926.6424765153383,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.0024040939834961694,-0.00282170655339926,0.8544040939834961
159,0.852,27.0,J532296_502R,329.56,0.6,-0.38001413958727104,889.29235,31.603808328082636,920.8961583280827,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.0029641865573664106,0.0034790922034817024,0.8490358134426336
160,0.852,27.0,J532296_502R,327.65,0.65,-0.3710504563514992,896.07966,31.670525628523425,927.7501856285235,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.003438929348240971,-0.004036302051926023,0.855438929348241
161,0.852,26.5,J532296_502R,319.74,0.63,-0.3641919073534633,896.4855500000001,32.71196542058575,929.1975154205859,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.0047910424936932205,-0.0056232893118465035,0.8567910424936932
162,0.852,26.5,J532296_502R,316.97,0.62,-0.35896688610538513,896.71272,31.723519947201858,928.4362399472019,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.00407984966085162,-0.00478855593996669,0.8560798496608516
163,0.852,26.5,J532296_502R,320.65,0.63,-0.3718622219900426,891.25191,32.32364456782596,923.5755545678259,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.00046106190844352746,0.0005411524746989759,0.8515389380915565
164,0.852,26.5,J532296_502R,317.63,0.63,-0.3599294203157432,894.32323,32.42016533417172,926.7433953341717,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.002498373575000823,-0.0029323633509399333,0.8544983735750008
165,0.852,26.5,J532296_502R,310.63,0.6,-0.35419467980536085,894.1279400000001,33.213357937674,927.3412979376741,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.0030569414800694084,-0.0035879594836495405,0.8550569414800694
166,0.852,26.5,J532296_502R,306.85,0.69,-0.3463815947706168,891.31233,35.711806687841325,927.0241366878413,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.002760645571922682,-0.0032401943332425846,0.8547606455719227
167,0.852,26.5,J532296_502R,305.14,0.57,-0.34766185229862023,891.8854,35.50597894212514,927.3913789421251,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.003103727765287223,-0.00364287296395214,0.8551037277652872
168,0.852,26.5,J532296_502R,306.2,0.62,-0.34078679256259187,897.88501,38.107732866435526,935.9927428664355,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.011139226857934226,-0.013074209927152847,0.8631392268579342
169,0.852,26.5,J532296_502R,296.58,0.7,-0.34089596510396675,883.8833999999998,37.53540662319933,921.4188066231992,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,0.0024759221451012836,0.002906011907395873,0.8495240778548987
170,0.852,26.5,J532296_502R,295.57,0.61,-0.33712762739399654,887.9730099999999,39.15603212177698,927.1290421217769,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.0028586495078822827,-0.003355222427091881,0.8548586495078823
171,0.852,26.5,J532296_502R,296.43,0.62,-0.3356147976244705,890.86372,39.92161079895065,930.7853307989506,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.006274398987432428,-0.007364318060366699,0.8582743989874324
172,0.852,26.5,J532296_502R,294.67,0.71,-0.3314788417559323,885.8544700000001,41.353277697335116,927.2077476973352,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.002932177216574794,-0.003441522554665251,0.8549321772165748
173,0.852,26.5,J532296_502R,294.62,0.66,-0.32929487029842586,890.7219499999999,42.52797826012044,933.2499282601203,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.008576855997418531,-0.010066732391336304,0.8605768559974185
174,0.852,26.5,J532296_502R,289.03,0.61,-0.3290975617064615,884.12897,42.335846747590786,926.4648167475908,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.0022381220614734465,-0.002626903828020477,0.8542381220614734
175,0.852,26.5,J532296_502R,284.19,0.6,-0.3242268425275321,882.0215000000001,44.458205215093926,926.479705215094,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,924.069084741924,-0.002252031049415959,-0.0026432289312393886,0.8542520310494159
